Invoice ID,Branch,City,Customer Type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Dates,Time,Payment,cogs,gross margin percentage,gross income,Rating
64995588,C,Yangon,Member,Female,Electronic accessories,80.72,5,20.180000000000003,423.78000000000003,2024-01-16,15:50:03,Cash,403.6,4.761905,20.180000000000003,4.0
828c3239,B,Mandalay,Member,Female,Health and beauty,63.1,7,22.085,463.785,2024-08-17,03:04:28,Cash,441.7,4.761905,22.085,9.4
01907473,C,Yangon,Normal,Male,Electronic accessories,10.58,3,1.5870000000000002,33.327000000000005,2024-04-16,19:19:19,Credit card,31.740000000000002,4.761905,1.5870000000000002,7.1
29f3b1b1,A,Yangon,Member,Male,Food and beverages,79.53,5,19.8825,417.53249999999997,2024-05-10,17:34:42,Ewallet,397.65,4.761905,19.8825,5.6
d314557d,A,Mandalay,Member,Male,Sports and travel,73.22,7,25.627,538.167,2024-05-31,02:16:48,Credit card,512.54,4.761905,25.627,8.6
6372438a,B,Naypyitaw,Member,Female,Sports and travel,65.37,9,29.416500000000003,617.7465000000001,2024-04-25,22:37:20,Cash,588.33,4.761905,29.416500000000003,9.6
2a16a0cd,B,Mandalay,Member,Female,Health and beauty,78.44,2,7.844,164.724,2024-07-01,12:41:46,Cash,156.88,4.761905,7.844,6.9
1e9d044c,B,Yangon,Member,Male,Home and lifestyle,56.16,4,11.232,235.87199999999999,2024-04-07,23:03:24,Ewallet,224.64,4.761905,11.232,5.9
ed9b3686,A,Yangon,Member,Male,Fashion accessories,73.37,7,25.679500000000004,539.2695000000001,2024-06-13,00:32:35,Cash,513.59,4.761905,25.679500000000004,8.7
40dfb251,C,Mandalay,Normal,Male,Health and beauty,94.17,1,4.7085,98.8785,2024-07-13,21:48:48,Cash,94.17,4.761905,4.7085,8.1
1fccf84c,A,Naypyitaw,Normal,Female,Electronic accessories,43.82,2,4.382000000000001,92.022,2024-05-31,10:49:13,Cash,87.64,4.761905,4.382000000000001,9.3
6e3d68e4,C,Naypyitaw,Member,Female,Fashion accessories,73.73,9,33.17850000000001,696.7485,2024-01-11,15:23:29,Ewallet,663.57,4.761905,33.17850000000001,8.2
89b8b515,A,Yangon,Normal,Male,Home and lifestyle,52.81,7,18.483500000000003,388.1535,2024-02-23,05:38:23,Credit card,369.67,4.761905,18.483500000000003,5.5
65901364,C,Yangon,Normal,Male,Electronic accessories,70.7,7,24.745000000000005,519.6450000000001,2024-05-22,23:18:42,Cash,494.90000000000003,4.761905,24.745000000000005,9.6
b3ffb273,A,Naypyitaw,Normal,Male,Food and beverages,78.66,6,23.598,495.558,2024-02-14,16:46:00,Ewallet,471.96,4.761905,23.598,4.6
61a2e61c,B,Mandalay,Member,Female,Electronic accessories,14.09,3,2.1134999999999997,44.3835,2024-05-11,07:36:08,Cash,42.269999999999996,4.761905,2.1134999999999997,5.6
495c174e,A,Yangon,Normal,Female,Food and beverages,68.19,3,10.2285,214.7985,2024-04-17,12:28:26,Ewallet,204.57,4.761905,10.2285,7.1
9fa0d508,C,Yangon,Member,Female,Fashion accessories,30.41,2,3.0410000000000004,63.861000000000004,2024-07-12,06:12:59,Cash,60.82,4.761905,3.0410000000000004,7.4
b8078bd6,A,Naypyitaw,Normal,Male,Food and beverages,70.3,6,21.09,442.89,2024-07-05,06:43:54,Ewallet,421.79999999999995,4.761905,21.09,4.1
6f4ae3c2,A,Mandalay,Member,Male,Fashion accessories,52.15,4,10.43,219.03,2024-06-27,11:07:11,Cash,208.6,4.761905,10.43,8.7
0071cc68,A,Naypyitaw,Member,Female,Fashion accessories,79.62,5,19.905,418.00500000000005,2024-05-09,06:53:30,Credit card,398.1,4.761905,19.905,6.2
331a85b9,B,Mandalay,Normal,Male,Fashion accessories,21.11,3,3.1665,66.4965,2024-06-09,10:59:04,Cash,63.33,4.761905,3.1665,6.4
94908161,A,Mandalay,Normal,Female,Fashion accessories,66.37,6,19.911,418.13100000000003,2024-04-28,23:40:33,Ewallet,398.22,4.761905,19.911,8.9
58ca0eae,B,Mandalay,Member,Male,Fashion accessories,35.06,3,5.259,110.43900000000001,2024-07-24,02:55:05,Cash,105.18,4.761905,5.259,6.3
32933b9e,B,Yangon,Normal,Male,Electronic accessories,86.77,8,34.708,728.868,2024-03-07,02:03:25,Credit card,694.16,4.761905,34.708,4.3
be266be5,A,Naypyitaw,Normal,Male,Fashion accessories,93.55,9,42.0975,884.0475,2024-06-16,18:15:51,Cash,841.9499999999999,4.761905,42.0975,5.1
0f5a799d,A,Naypyitaw,Normal,Male,Electronic accessories,99.68,4,19.936000000000003,418.65600000000006,2024-01-07,10:04:24,Ewallet,398.72,4.761905,19.936000000000003,9.7
5eaea922,A,Mandalay,Member,Female,Fashion accessories,81.64,9,36.738,771.498,2024-08-13,14:15:50,Ewallet,734.76,4.761905,36.738,4.4
5fc757e7,C,Yangon,Member,Male,Food and beverages,77.84,7,27.244,572.124,2024-07-08,13:06:25,Credit card,544.88,4.761905,27.244,6.1
117a7ae8,A,Yangon,Normal,Female,Fashion accessories,29.4,3,4.409999999999999,92.60999999999999,2024-02-27,15:40:54,Ewallet,88.19999999999999,4.761905,4.409999999999999,7.0
0b314aab,B,Naypyitaw,Normal,Female,Home and lifestyle,40.24,7,14.084000000000001,295.764,2024-03-21,21:24:39,Cash,281.68,4.761905,14.084000000000001,7.0
a197e775,A,Yangon,Normal,Female,Fashion accessories,51.91,1,2.5955,54.5055,2024-04-29,17:28:01,Cash,51.91,4.761905,2.5955,4.0
cfd119a8,C,Yangon,Member,Male,Fashion accessories,79.6,3,11.94,250.73999999999998,2024-08-02,04:50:35,Cash,238.79999999999998,4.761905,11.94,7.0
6b727f7f,A,Mandalay,Member,Female,Food and beverages,92.35,6,27.705,581.805,2024-06-22,05:52:34,Ewallet,554.0999999999999,4.761905,27.705,6.3
ea35c9a4,C,Yangon,Normal,Female,Sports and travel,27.02,4,5.404,113.48400000000001,2024-02-22,23:46:17,Cash,108.08,4.761905,5.404,9.8
c30d8d21,C,Mandalay,Normal,Female,Food and beverages,93.01,7,32.55350000000001,683.6235,2024-07-26,06:03:09,Cash,651.07,4.761905,32.55350000000001,5.0
50d4da2b,A,Naypyitaw,Normal,Male,Home and lifestyle,72.61,3,10.8915,228.7215,2024-05-30,12:59:12,Cash,217.82999999999998,4.761905,10.8915,6.1
837645e7,B,Yangon,Normal,Male,Sports and travel,64.97,1,3.2485,68.2185,2024-08-18,17:34:03,Credit card,64.97,4.761905,3.2485,6.5
dc9f7f86,C,Naypyitaw,Normal,Female,Health and beauty,27.99,9,12.595500000000001,264.5055,2024-08-18,20:11:02,Ewallet,251.91,4.761905,12.595500000000001,6.3
51e6796f,A,Naypyitaw,Normal,Male,Health and beauty,15.0,6,4.5,94.5,2024-05-10,10:38:04,Ewallet,90.0,4.761905,4.5,8.0
fe2ecdfd,A,Yangon,Member,Female,Home and lifestyle,61.16,8,24.464,513.744,2024-05-07,15:51:09,Ewallet,489.28,4.761905,24.464,5.3
8d4556d6,B,Yangon,Normal,Female,Food and beverages,68.64,3,10.296000000000001,216.21600000000004,2024-06-22,19:05:29,Credit card,205.92000000000002,4.761905,10.296000000000001,5.3
50b9b469,C,Naypyitaw,Member,Male,Electronic accessories,28.97,8,11.588000000000001,243.348,2024-05-19,08:15:50,Ewallet,231.76,4.761905,11.588000000000001,8.4
9872828b,C,Yangon,Normal,Female,Home and lifestyle,60.08,2,6.008,126.168,2024-08-17,02:41:57,Credit card,120.16,4.761905,6.008,7.0
398fc067,A,Mandalay,Normal,Male,Sports and travel,87.08,4,17.416,365.736,2024-04-20,08:30:23,Credit card,348.32,4.761905,17.416,6.5
32e82671,A,Mandalay,Member,Male,Sports and travel,85.16,3,12.774000000000001,268.254,2024-08-16,20:07:44,Ewallet,255.48,4.761905,12.774000000000001,5.0
5c7eaf5a,B,Yangon,Member,Female,Fashion accessories,93.46,1,4.673,98.133,2024-03-23,07:02:29,Cash,93.46,4.761905,4.673,5.1
5e8bde44,B,Naypyitaw,Member,Male,Health and beauty,42.93,7,15.025500000000001,315.5355,2024-08-19,17:05:15,Cash,300.51,4.761905,15.025500000000001,4.1
7f8fe368,C,Yangon,Member,Male,Sports and travel,38.62,2,3.862,81.102,2024-08-19,05:02:56,Ewallet,77.24,4.761905,3.862,4.5
4b5c5cb3,C,Yangon,Normal,Female,Home and lifestyle,77.45,4,15.490000000000002,325.29,2024-03-13,02:43:49,Ewallet,309.8,4.761905,15.490000000000002,7.3
ad7b437a,A,Naypyitaw,Member,Female,Sports and travel,48.8,9,21.96,461.16,2024-08-08,02:08:42,Credit card,439.2,4.761905,21.96,9.4
eead3dd1,C,Naypyitaw,Normal,Male,Home and lifestyle,17.88,6,5.364000000000001,112.644,2024-08-01,08:17:01,Ewallet,107.28,4.761905,5.364000000000001,5.7
f6835da8,B,Mandalay,Member,Male,Electronic accessories,35.45,8,14.180000000000001,297.78000000000003,2024-04-10,13:20:09,Credit card,283.6,4.761905,14.180000000000001,6.0
8cc66d64,B,Naypyitaw,Normal,Female,Fashion accessories,47.67,2,4.767,100.10700000000001,2024-02-01,12:47:46,Ewallet,95.34,4.761905,4.767,4.7
124f9461,A,Mandalay,Normal,Male,Health and beauty,36.33,7,12.7155,267.0255,2024-05-12,23:32:39,Cash,254.31,4.761905,12.7155,6.3
4cae3797,B,Naypyitaw,Normal,Male,Sports and travel,39.9,6,11.969999999999999,251.36999999999998,2024-05-19,09:59:50,Cash,239.39999999999998,4.761905,11.969999999999999,4.2
e7a09c66,B,Yangon,Normal,Male,Home and lifestyle,36.44,9,16.398,344.358,2024-03-06,18:17:17,Ewallet,327.96,4.761905,16.398,9.5
1481eeb4,B,Mandalay,Normal,Male,Food and beverages,13.73,7,4.8055,100.91550000000001,2024-03-07,10:32:25,Credit card,96.11,4.761905,4.8055,8.0
db3de30d,B,Mandalay,Normal,Male,Health and beauty,67.34,1,3.3670000000000004,70.70700000000001,2024-01-03,00:39:56,Cash,67.34,4.761905,3.3670000000000004,9.9
f76a6661,A,Mandalay,Member,Male,Electronic accessories,63.76,8,25.504,535.5840000000001,2024-01-09,19:10:25,Credit card,510.08,4.761905,25.504,9.3
b2372fd5,A,Yangon,Normal,Male,Home and lifestyle,68.8,3,10.32,216.72,2024-04-12,21:51:47,Ewallet,206.39999999999998,4.761905,10.32,6.8
41902422,C,Yangon,Member,Female,Fashion accessories,27.31,2,2.731,57.351,2024-07-16,02:15:16,Ewallet,54.62,4.761905,2.731,7.1
8b31e07d,B,Yangon,Member,Female,Fashion accessories,36.61,3,5.4915,115.3215,2024-07-16,09:49:31,Cash,109.83,4.761905,5.4915,5.1
41c9eb75,C,Yangon,Normal,Female,Electronic accessories,65.77,6,19.731,414.351,2024-03-06,16:37:09,Ewallet,394.62,4.761905,19.731,6.8
b601da1e,A,Yangon,Member,Female,Electronic accessories,63.97,3,9.5955,201.5055,2024-03-02,11:18:32,Cash,191.91,4.761905,9.5955,9.4
dd635521,A,Mandalay,Normal,Female,Fashion accessories,55.57,5,13.892500000000002,291.74250000000006,2024-03-30,07:43:19,Credit card,277.85,4.761905,13.892500000000002,4.3
36f048f9,A,Yangon,Member,Male,Sports and travel,41.54,6,12.462000000000002,261.702,2024-05-01,02:29:00,Cash,249.24,4.761905,12.462000000000002,9.2
d32fc42b,A,Mandalay,Normal,Male,Sports and travel,92.16,8,36.864,774.144,2024-03-24,18:56:38,Cash,737.28,4.761905,36.864,6.0
bd65bf2a,A,Yangon,Member,Male,Home and lifestyle,40.58,7,14.203000000000001,298.26300000000003,2024-01-26,11:50:37,Credit card,284.06,4.761905,14.203000000000001,9.4
def3ca18,A,Naypyitaw,Normal,Male,Food and beverages,51.01,8,20.404,428.484,2024-04-22,03:55:47,Cash,408.08,4.761905,20.404,9.6
13a664fc,A,Mandalay,Normal,Female,Home and lifestyle,71.03,3,10.6545,223.74450000000002,2024-07-17,21:42:56,Cash,213.09,4.761905,10.6545,8.0
9f8d3588,B,Naypyitaw,Normal,Male,Food and beverages,58.87,4,11.774000000000001,247.254,2024-03-13,21:17:16,Ewallet,235.48,4.761905,11.774000000000001,8.0
0bda5582,C,Mandalay,Normal,Male,Electronic accessories,41.22,6,12.366,259.686,2024-05-04,16:25:50,Credit card,247.32,4.761905,12.366,6.7
fa136a43,A,Naypyitaw,Member,Female,Health and beauty,49.21,7,17.2235,361.69350000000003,2024-06-19,05:05:43,Cash,344.47,4.761905,17.2235,9.0
1aaac602,B,Yangon,Normal,Male,Home and lifestyle,81.5,9,36.675000000000004,770.1750000000001,2024-03-26,00:21:14,Credit card,733.5,4.761905,36.675000000000004,9.8
f0280da0,B,Yangon,Member,Male,Home and lifestyle,35.03,1,1.7515,36.7815,2024-03-22,10:50:52,Credit card,35.03,4.761905,1.7515,8.7
b2cfa047,C,Yangon,Member,Female,Food and beverages,22.8,8,9.120000000000001,191.52,2024-05-13,15:04:49,Cash,182.4,4.761905,9.120000000000001,7.7
f9bcbf11,A,Mandalay,Member,Male,Electronic accessories,38.18,8,15.272,320.712,2024-04-23,10:33:10,Ewallet,305.44,4.761905,15.272,7.6
7bbb707e,C,Naypyitaw,Normal,Male,Electronic accessories,86.46,6,25.938000000000002,544.698,2024-01-11,14:44:30,Credit card,518.76,4.761905,25.938000000000002,9.1
e5c1accf,A,Yangon,Member,Male,Food and beverages,18.01,4,3.6020000000000003,75.64200000000001,2024-06-14,19:27:38,Cash,72.04,4.761905,3.6020000000000003,7.2
628e466a,B,Naypyitaw,Member,Male,Electronic accessories,99.25,3,14.887500000000001,312.6375,2024-07-19,16:59:01,Credit card,297.75,4.761905,14.887500000000001,8.8
4bf4612d,B,Naypyitaw,Member,Male,Fashion accessories,58.69,3,8.8035,184.8735,2024-03-06,08:57:17,Ewallet,176.07,4.761905,8.8035,7.1
a1e3a5c9,B,Yangon,Normal,Female,Sports and travel,98.64,6,29.592000000000002,621.432,2024-07-21,06:28:16,Ewallet,591.84,4.761905,29.592000000000002,4.4
1c99ee30,B,Yangon,Normal,Female,Fashion accessories,94.51,8,37.804,793.8840000000001,2024-05-08,14:52:55,Ewallet,756.08,4.761905,37.804,6.3
87aabf23,C,Naypyitaw,Member,Female,Health and beauty,50.75,7,17.7625,373.0125,2024-05-29,00:49:51,Cash,355.25,4.761905,17.7625,6.7
1627c1a8,A,Yangon,Normal,Female,Home and lifestyle,27.86,1,1.393,29.253,2024-02-22,04:00:31,Cash,27.86,4.761905,1.393,4.8
5e737ede,A,Yangon,Normal,Female,Health and beauty,24.84,6,7.452,156.492,2024-08-02,09:11:44,Ewallet,149.04,4.761905,7.452,4.6
0c79a2dc,C,Yangon,Member,Female,Home and lifestyle,31.6,7,11.060000000000002,232.26000000000002,2024-06-11,07:15:26,Cash,221.20000000000002,4.761905,11.060000000000002,7.2
67a87734,A,Mandalay,Member,Male,Sports and travel,73.91,7,25.8685,543.2385,2024-01-13,15:21:32,Ewallet,517.37,4.761905,25.8685,4.5
e5269c74,B,Naypyitaw,Normal,Female,Electronic accessories,34.57,9,15.5565,326.6865,2024-05-23,13:01:12,Cash,311.13,4.761905,15.5565,5.8
cc5bbdbb,A,Naypyitaw,Member,Female,Fashion accessories,40.73,5,10.1825,213.83249999999998,2024-04-29,18:50:41,Ewallet,203.64999999999998,4.761905,10.1825,8.5
d63e784b,B,Mandalay,Normal,Male,Food and beverages,50.39,1,2.5195000000000003,52.9095,2024-03-09,21:08:30,Credit card,50.39,4.761905,2.5195000000000003,9.8
e3d965bd,C,Naypyitaw,Normal,Male,Fashion accessories,92.19,2,9.219,193.599,2024-08-09,13:31:01,Ewallet,184.38,4.761905,9.219,8.3
bb329364,A,Yangon,Normal,Female,Sports and travel,27.05,4,5.41,113.61000000000001,2024-05-18,13:31:48,Ewallet,108.2,4.761905,5.41,10.0
5cad666a,C,Naypyitaw,Normal,Male,Health and beauty,10.45,5,2.6125000000000003,54.862500000000004,2024-03-08,15:54:37,Cash,52.25,4.761905,2.6125000000000003,8.2
089ef402,A,Yangon,Normal,Female,Food and beverages,15.41,9,6.9345,145.6245,2024-03-18,00:38:53,Cash,138.69,4.761905,6.9345,5.8
9bace390,B,Mandalay,Normal,Male,Electronic accessories,91.43,1,4.5715,96.00150000000001,2024-03-06,04:47:18,Cash,91.43,4.761905,4.5715,8.0
2edae53e,C,Yangon,Member,Female,Sports and travel,68.28,3,10.242,215.08200000000002,2024-08-23,16:12:46,Cash,204.84,4.761905,10.242,8.2
6cf1ddbc,A,Naypyitaw,Member,Male,Food and beverages,34.57,5,8.6425,181.4925,2024-02-05,15:07:39,Cash,172.85,4.761905,8.6425,6.2
fbc46da1,B,Naypyitaw,Normal,Male,Sports and travel,25.95,3,3.8925,81.74249999999999,2024-02-01,21:34:31,Cash,77.85,4.761905,3.8925,4.1
cc8e2858,C,Naypyitaw,Normal,Female,Sports and travel,36.48,4,7.295999999999999,153.21599999999998,2024-01-04,05:26:17,Credit card,145.92,4.761905,7.295999999999999,8.2
03b2d423,C,Mandalay,Normal,Female,Electronic accessories,20.33,3,3.0495,64.0395,2024-08-17,04:57:43,Ewallet,60.989999999999995,4.761905,3.0495,4.1
7e91864d,A,Mandalay,Member,Female,Home and lifestyle,94.74,4,18.948,397.908,2024-03-24,04:11:47,Ewallet,378.96,4.761905,18.948,7.8
3232d457,A,Naypyitaw,Normal,Female,Food and beverages,80.58,1,4.029,84.60900000000001,2024-08-09,16:07:14,Ewallet,80.58,4.761905,4.029,5.0
fc3da520,A,Yangon,Member,Female,Electronic accessories,51.62,8,20.648,433.608,2024-02-06,10:44:49,Credit card,412.96,4.761905,20.648,7.4
027cebc7,B,Mandalay,Normal,Male,Sports and travel,87.85,4,17.57,368.96999999999997,2024-06-03,09:42:41,Ewallet,351.4,4.761905,17.57,7.0
778dac21,A,Naypyitaw,Normal,Female,Electronic accessories,32.45,7,11.357500000000002,238.50750000000005,2024-08-02,20:55:46,Credit card,227.15000000000003,4.761905,11.357500000000002,4.1
cac6f189,C,Naypyitaw,Member,Female,Home and lifestyle,74.54,2,7.454000000000001,156.53400000000002,2024-07-11,09:40:09,Credit card,149.08,4.761905,7.454000000000001,6.2
cbdaf8e3,C,Mandalay,Member,Male,Fashion accessories,87.05,2,8.705,182.805,2024-08-19,06:25:16,Credit card,174.1,4.761905,8.705,7.6
a575b9ce,A,Mandalay,Normal,Male,Food and beverages,42.11,6,12.633000000000001,265.293,2024-08-24,05:24:05,Ewallet,252.66,4.761905,12.633000000000001,9.1
88b686a5,A,Mandalay,Normal,Female,Home and lifestyle,78.17,2,7.817,164.157,2024-01-21,16:05:48,Credit card,156.34,4.761905,7.817,9.3
253299dd,C,Yangon,Normal,Male,Health and beauty,36.56,6,10.968000000000002,230.32800000000003,2024-01-10,08:03:55,Ewallet,219.36,4.761905,10.968000000000002,6.9
f0a86db1,B,Yangon,Member,Male,Food and beverages,36.9,2,3.69,77.49,2024-07-10,16:46:26,Ewallet,73.8,4.761905,3.69,8.4
271d5ff5,A,Naypyitaw,Member,Female,Home and lifestyle,19.64,4,3.9280000000000004,82.488,2024-02-27,08:33:06,Cash,78.56,4.761905,3.9280000000000004,5.9
f1623d65,A,Mandalay,Member,Male,Sports and travel,49.61,7,17.3635,364.63349999999997,2024-07-22,20:31:46,Cash,347.27,4.761905,17.3635,6.1
b986f2e3,C,Yangon,Member,Male,Food and beverages,75.67,8,30.268,635.628,2024-04-14,12:38:26,Credit card,605.36,4.761905,30.268,5.2
01424dcc,A,Mandalay,Member,Female,Food and beverages,94.62,3,14.193000000000001,298.05300000000005,2024-03-14,21:03:40,Credit card,283.86,4.761905,14.193000000000001,7.4
68d784b0,B,Naypyitaw,Member,Female,Electronic accessories,64.34,9,28.953000000000003,608.013,2024-07-22,12:30:39,Ewallet,579.0600000000001,4.761905,28.953000000000003,5.9
b88e8d0d,C,Yangon,Normal,Male,Sports and travel,87.68,2,8.768,184.12800000000001,2024-01-07,23:22:57,Credit card,175.36,4.761905,8.768,4.5
adabd86f,A,Yangon,Normal,Male,Health and beauty,84.02,8,33.608,705.768,2024-08-05,10:11:54,Credit card,672.16,4.761905,33.608,8.1
643011e6,C,Yangon,Member,Female,Fashion accessories,25.6,8,10.240000000000002,215.04000000000002,2024-02-20,09:49:52,Ewallet,204.8,4.761905,10.240000000000002,8.2
b38d5d18,A,Naypyitaw,Normal,Male,Home and lifestyle,53.72,4,10.744,225.624,2024-05-13,06:46:41,Credit card,214.88,4.761905,10.744,6.2
85bbe7d6,A,Mandalay,Normal,Male,Electronic accessories,20.52,1,1.026,21.546,2024-03-30,21:56:28,Credit card,20.52,4.761905,1.026,4.5
6189a5d3,A,Yangon,Member,Male,Home and lifestyle,71.39,1,3.5695,74.9595,2024-08-07,13:40:25,Ewallet,71.39,4.761905,3.5695,6.6
9739e31e,B,Naypyitaw,Normal,Female,Health and beauty,95.49,2,9.549,200.529,2024-04-12,17:55:57,Ewallet,190.98,4.761905,9.549,6.7
331416f0,B,Mandalay,Member,Male,Health and beauty,22.34,9,10.053,211.113,2024-07-17,04:55:11,Cash,201.06,4.761905,10.053,8.0
93ef0c24,C,Naypyitaw,Member,Male,Food and beverages,76.05,2,7.605,159.705,2024-04-04,19:10:19,Ewallet,152.1,4.761905,7.605,5.9
619435c6,A,Mandalay,Normal,Female,Health and beauty,66.9,2,6.690000000000001,140.49,2024-04-11,10:56:10,Cash,133.8,4.761905,6.690000000000001,8.1
6f23e9f3,A,Naypyitaw,Member,Male,Home and lifestyle,62.52,6,18.756,393.87600000000003,2024-07-27,07:15:55,Credit card,375.12,4.761905,18.756,9.2
374555d1,B,Mandalay,Member,Male,Sports and travel,45.11,7,15.788499999999999,331.5585,2024-06-20,21:11:43,Ewallet,315.77,4.761905,15.788499999999999,5.4
c9259133,A,Yangon,Member,Female,Sports and travel,41.96,7,14.686000000000002,308.40600000000006,2024-08-01,19:01:07,Ewallet,293.72,4.761905,14.686000000000002,9.9
861b99e4,B,Mandalay,Member,Female,Food and beverages,14.07,9,6.3315,132.9615,2024-02-06,11:01:22,Ewallet,126.63,4.761905,6.3315,6.3
b007dd11,A,Naypyitaw,Member,Female,Fashion accessories,29.61,6,8.883000000000001,186.543,2024-01-23,01:07:52,Credit card,177.66,4.761905,8.883000000000001,5.6
5ebcad95,C,Naypyitaw,Member,Female,Home and lifestyle,11.37,8,4.548,95.508,2024-03-27,06:12:06,Cash,90.96,4.761905,4.548,6.5
c3176817,A,Mandalay,Member,Male,Home and lifestyle,62.33,6,18.699,392.67900000000003,2024-08-15,01:43:00,Credit card,373.98,4.761905,18.699,4.6
306af4db,A,Yangon,Member,Male,Health and beauty,19.53,2,1.9530000000000003,41.013000000000005,2024-02-23,12:05:31,Credit card,39.06,4.761905,1.9530000000000003,4.8
f4c426f5,B,Yangon,Normal,Female,Home and lifestyle,88.57,1,4.4285,92.99849999999999,2024-08-01,21:29:48,Ewallet,88.57,4.761905,4.4285,6.5
50f8d78c,A,Mandalay,Normal,Female,Electronic accessories,57.08,5,14.27,299.67,2024-05-08,15:18:31,Cash,285.4,4.761905,14.27,8.6
3be0e459,A,Mandalay,Normal,Male,Fashion accessories,72.97,9,32.8365,689.5665,2024-06-25,21:21:49,Credit card,656.73,4.761905,32.8365,9.4
3b01f29b,B,Naypyitaw,Member,Female,Health and beauty,46.98,8,18.791999999999998,394.632,2024-01-09,04:14:46,Ewallet,375.84,4.761905,18.791999999999998,8.0
04c0243a,C,Yangon,Member,Male,Electronic accessories,60.45,4,12.090000000000002,253.89000000000001,2024-06-11,14:16:16,Credit card,241.8,4.761905,12.090000000000002,4.6
c661912b,C,Mandalay,Normal,Female,Food and beverages,94.84,5,23.710000000000004,497.9100000000001,2024-07-25,09:00:22,Credit card,474.20000000000005,4.761905,23.710000000000004,8.0
ee5b20f1,B,Yangon,Normal,Male,Sports and travel,17.45,5,4.3625,91.6125,2024-02-24,00:24:28,Ewallet,87.25,4.761905,4.3625,7.8
f4d4ed0f,B,Mandalay,Normal,Female,Food and beverages,32.85,6,9.855000000000002,206.95500000000004,2024-08-19,06:33:04,Ewallet,197.10000000000002,4.761905,9.855000000000002,8.8
a5fac793,B,Mandalay,Member,Female,Sports and travel,80.2,3,12.030000000000001,252.63000000000002,2024-03-13,20:05:20,Cash,240.60000000000002,4.761905,12.030000000000001,9.0
859f97be,B,Yangon,Normal,Male,Food and beverages,18.89,5,4.7225,99.17250000000001,2024-02-17,14:48:50,Credit card,94.45,4.761905,4.7225,9.2
a5b0fd90,B,Mandalay,Normal,Female,Home and lifestyle,16.81,2,1.681,35.301,2024-05-26,08:28:16,Ewallet,33.62,4.761905,1.681,6.5
1dacdaac,C,Mandalay,Member,Male,Electronic accessories,42.54,1,2.1270000000000002,44.667,2024-08-24,10:16:39,Ewallet,42.54,4.761905,2.1270000000000002,8.2
34cc3d66,C,Naypyitaw,Normal,Male,Sports and travel,18.3,1,0.915,19.215,2024-05-18,03:21:25,Cash,18.3,4.761905,0.915,5.6
dd53624b,B,Mandalay,Member,Male,Health and beauty,62.66,7,21.931,460.55100000000004,2024-04-07,14:02:10,Cash,438.62,4.761905,21.931,10.0
708b6e2f,A,Mandalay,Member,Male,Electronic accessories,30.36,2,3.036,63.756,2024-02-18,09:05:33,Ewallet,60.72,4.761905,3.036,5.1
a457b04f,B,Mandalay,Member,Male,Health and beauty,90.61,4,18.122,380.562,2024-01-02,10:45:53,Cash,362.44,4.761905,18.122,4.1
2870598f,A,Naypyitaw,Normal,Female,Electronic accessories,80.52,5,20.13,422.72999999999996,2024-04-10,12:50:22,Ewallet,402.59999999999997,4.761905,20.13,4.9
e630f49d,B,Yangon,Normal,Female,Electronic accessories,72.97,7,25.5395,536.3294999999999,2024-05-11,21:31:03,Credit card,510.78999999999996,4.761905,25.5395,8.7
e8e4ab32,B,Naypyitaw,Member,Male,Food and beverages,65.52,2,6.552,137.59199999999998,2024-02-19,21:41:07,Cash,131.04,4.761905,6.552,6.7
e8728f5d,C,Naypyitaw,Normal,Female,Sports and travel,87.71,6,26.313000000000002,552.573,2024-05-07,06:44:22,Credit card,526.26,4.761905,26.313000000000002,6.7
46396818,A,Yangon,Normal,Male,Sports and travel,30.08,1,1.504,31.584,2024-02-02,18:02:28,Credit card,30.08,4.761905,1.504,9.7
38e2fb67,A,Naypyitaw,Normal,Female,Electronic accessories,88.58,7,31.003,651.063,2024-01-25,01:29:15,Credit card,620.06,4.761905,31.003,9.5
d068723c,C,Yangon,Normal,Female,Home and lifestyle,81.05,9,36.4725,765.9225,2024-07-01,06:41:45,Ewallet,729.4499999999999,4.761905,36.4725,5.9
73702b27,C,Naypyitaw,Member,Female,Home and lifestyle,77.33,5,19.3325,405.9825,2024-08-06,13:48:47,Credit card,386.65,4.761905,19.3325,5.3
fb6b6630,C,Yangon,Normal,Female,Health and beauty,60.51,5,15.127500000000001,317.6775,2024-02-13,13:19:21,Credit card,302.55,4.761905,15.127500000000001,9.1
c31a9b22,C,Mandalay,Member,Male,Health and beauty,32.16,4,6.4319999999999995,135.072,2024-05-01,04:25:44,Credit card,128.64,4.761905,6.4319999999999995,9.4
d9726d97,A,Naypyitaw,Member,Male,Food and beverages,48.12,3,7.218,151.578,2024-04-25,22:42:36,Ewallet,144.35999999999999,4.761905,7.218,7.2
71298146,A,Naypyitaw,Normal,Female,Electronic accessories,81.42,9,36.639,769.419,2024-02-06,18:09:40,Credit card,732.78,4.761905,36.639,7.8
223380c7,B,Naypyitaw,Member,Female,Health and beauty,12.86,5,3.215,67.515,2024-02-25,11:44:40,Credit card,64.3,4.761905,3.215,5.5
4b93f8f5,B,Naypyitaw,Normal,Male,Health and beauty,80.38,8,32.152,675.192,2024-06-01,04:22:47,Cash,643.04,4.761905,32.152,8.8
